sample	Chrom	Start	End	value
TCGA-37-4129-01A	21	13974127	26093280	0.0657
TCGA-37-4129-01A	21	26095669	26096922	-1.3546
TCGA-37-4129-01A	21	26099019	46262057	0.0561
TCGA-37-4129-01A	22	16934932	44773496	-0.3171
TCGA-37-4129-01A	22	44773525	48460559	-0.4181
TCGA-37-4129-01A	22	48462668	48940621	-0.3509
TCGA-37-4129-01A	X	3236359	155677414	0.019
TCGA-60-2722-01A	1	3301765	3309649	-0.0307
TCGA-60-2722-01A	1	3310052	6508890	-0.1744
TCGA-60-2722-01A	1	6509226	41279149	-0.2046
TCGA-60-2722-01A	1	41280098	47526539	-0.1761
TCGA-60-2722-01A	1	47526588	50580426	-0.1195
TCGA-60-2722-01A	1	50584238	54658715	-0.1782
TCGA-60-2722-01A	1	54659790	67585340	-0.0926
TCGA-60-2722-01A	1	67585547	75448141	-0.0315
TCGA-60-2722-01A	1	75449430	77965159	-0.089
TCGA-60-2722-01A	1	77969077	82036465	-0.0421
TCGA-60-2722-01A	1	82040319	83815514	0.0169
TCGA-60-2722-01A	1	83817571	90793559	-0.0428
TCGA-60-2722-01A	1	90796489	93664108	-0.1235
TCGA-60-2722-01A	1	93665691	96407794	-0.0365
TCGA-60-2722-01A	1	96408960	98536486	-0.0966
TCGA-60-2722-01A	1	98539535	100772942	-0.0343
TCGA-60-2722-01A	1	100773448	108551742	-0.0884
TCGA-60-2722-01A	1	108552214	112418322	-0.1141
TCGA-60-2722-01A	1	112421990	113103246	-0.2126
TCGA-60-2722-01A	1	113109874	115130186	-0.1336
TCGA-60-2722-01A	1	115135214	119984772	-0.066
TCGA-60-2722-01A	1	146716041	151568809	0.9985
TCGA-60-2722-01A	1	151569239	153258466	1.1093
TCGA-60-2722-01A	1	153258529	156386688	1.057
TCGA-60-2722-01A	1	156397646	156932489	1.1216
TCGA-60-2722-01A	1	156932572	157261887	1.2804
TCGA-60-2722-01A	1	157261989	158544845	1.0955
TCGA-60-2722-01A	1	158544860	158545295	0.2275
TCGA-60-2722-01A	1	158580102	160181084	1.1657
TCGA-60-2722-01A	1	160181631	162878965	1.1061
TCGA-60-2722-01A	1	162879112	165308363	1.1718
TCGA-60-2722-01A	1	165314233	168396460	1.1227
TCGA-60-2722-01A	1	168396580	168603936	1.2181
TCGA-60-2722-01A	1	168604317	168610854	0.3301
TCGA-60-2722-01A	1	168611836	173410811	1.16
TCGA-60-2722-01A	1	173413597	176768177	0.2509
TCGA-60-2722-01A	1	176768710	176769117	-1.2922
TCGA-60-2722-01A	1	176773310	178939565	0.302
TCGA-60-2722-01A	1	178942184	179432055	0.2098
TCGA-60-2722-01A	1	179432328	183885206	0.2798
TCGA-60-2722-01A	1	183889635	198239792	0.3256
TCGA-60-2722-01A	1	198245912	201773391	0.29
TCGA-60-2722-01A	1	201773589	207413213	0.2187
TCGA-60-2722-01A	1	207414019	208257178	0.2884
TCGA-60-2722-01A	1	208257381	209409054	0.3397
TCGA-60-2722-01A	1	209411360	209459891	0.8939
TCGA-60-2722-01A	1	209461978	210898300	0.3381
TCGA-60-2722-01A	1	210899077	213212496	0.2558
TCGA-60-2722-01A	1	213212896	216860707	0.3628
TCGA-60-2722-01A	1	216861020	218548568	0.305
TCGA-60-2722-01A	1	218548839	219895270	0.3633
TCGA-60-2722-01A	1	219895502	220301589	0.2532
TCGA-60-2722-01A	1	220301859	222334521	0.299
TCGA-60-2722-01A	1	222337796	232136138	0.248
TCGA-60-2722-01A	1	232136516	232901841	0.3412
TCGA-60-2722-01A	1	232903775	235177796	0.2852
TCGA-60-2722-01A	1	235178081	236739655	0.221
TCGA-60-2722-01A	1	236740491	237544295	0.268
TCGA-60-2722-01A	1	237544749	239587092	0.3563
TCGA-60-2722-01A	1	239587765	247650984	0.2665
TCGA-60-2722-01A	2	480597	1913957	-0.0197
TCGA-60-2722-01A	2	1914588	2942559	-0.1736
TCGA-60-2722-01A	2	2944687	3705948	-0.1096
TCGA-60-2722-01A	2	3706242	5111681	-0.043
TCGA-60-2722-01A	2	5113058	6619777	-0.1142
TCGA-60-2722-01A	2	6621389	6621499	-3.1157
TCGA-60-2722-01A	2	6624742	11970800	-0.0599
TCGA-60-2722-01A	2	11971134	17123204	-0.0156
TCGA-60-2722-01A	2	17124128	21695358	0.0313
TCGA-60-2722-01A	2	21695365	22318269	-0.0213
TCGA-60-2722-01A	2	22319803	23824352	-0.0612
TCGA-60-2722-01A	2	23826583	27879071	-0.1083
TCGA-60-2722-01A	2	27882770	39684011	-0.0449
TCGA-60-2722-01A	2	39684100	41985478	0.0131
TCGA-60-2722-01A	2	41985992	43729050	-0.0606
TCGA-60-2722-01A	2	43730995	43853551	0.5486
TCGA-60-2722-01A	2	43854052	47897365	0.9791
TCGA-60-2722-01A	2	47897953	54937997	1.0549
TCGA-60-2722-01A	2	54938328	55809213	0.9655
TCGA-60-2722-01A	2	55809661	60547349	1.045
TCGA-60-2722-01A	2	60553014	66651412	0.992
TCGA-60-2722-01A	2	66653697	67448523	1.0799
TCGA-60-2722-01A	2	67448982	71061749	0.9849
TCGA-60-2722-01A	2	71061782	71140922	0.7868
TCGA-60-2722-01A	2	71141389	74412510	0.9952
TCGA-60-2722-01A	2	74413129	77520543	1.0523
TCGA-60-2722-01A	2	77521469	81039284	1.0114
TCGA-60-2722-01A	2	81041489	85014700	1.0702
TCGA-60-2722-01A	2	85022172	88831240	0.9539
TCGA-60-2722-01A	2	88831554	97960309	-0.1353
TCGA-60-2722-01A	2	97964594	99605614	-0.2179
TCGA-60-2722-01A	2	99606328	99980576	-0.1649
TCGA-60-2722-01A	2	99981873	101924450	-0.0922
TCGA-60-2722-01A	2	101926225	102740675	-0.0058
TCGA-60-2722-01A	2	102741508	114077560	-0.085
TCGA-60-2722-01A	2	114078053	114858977	0.0123
TCGA-60-2722-01A	2	114858995	116582850	-0.1072
TCGA-60-2722-01A	2	116589752	116595253	-0.6516
TCGA-60-2722-01A	2	116595656	117254356	-0.103
TCGA-60-2722-01A	2	117255091	126749680	-0.0443
TCGA-60-2722-01A	2	126752816	140576833	-0.0761
TCGA-60-2722-01A	2	140577168	140675053	0.31
TCGA-60-2722-01A	2	140675122	140785994	0.1469
TCGA-60-2722-01A	2	140788075	140815538	-0.0036
TCGA-60-2722-01A	2	140822635	140965618	-0.6491
TCGA-60-2722-01A	2	140972330	141045757	-1.1783
TCGA-60-2722-01A	2	141045927	141091474	-0.7822
TCGA-60-2722-01A	2	141099047	141473666	-0.0061
TCGA-60-2722-01A	2	141475872	141886224	0.1076
TCGA-60-2722-01A	2	141886258	142819331	-0.0189
TCGA-60-2722-01A	2	142819585	163828281	-0.0983
TCGA-60-2722-01A	2	163831235	166889284	-0.0207
TCGA-60-2722-01A	2	166891045	169492926	-0.0898
TCGA-60-2722-01A	2	169493293	176425890	-0.1492
TCGA-60-2722-01A	2	176426041	180527050	-0.1027
TCGA-60-2722-01A	2	180533733	180534452	-1.4893
TCGA-60-2722-01A	2	180536109	181322108	-0.0947
TCGA-60-2722-01A	2	181324823	183913322	-0.0459
TCGA-60-2722-01A	2	183920439	190156914	-0.1176
TCGA-60-2722-01A	2	190157835	200760296	-0.1681
TCGA-60-2722-01A	2	200761435	203555974	-0.26
TCGA-60-2722-01A	2	203556547	217884596	-0.1603
TCGA-60-2722-01A	2	217887089	219799222	-0.2389
TCGA-60-2722-01A	2	219799902	221272019	-0.1348
TCGA-60-2722-01A	2	221274570	229019031	-0.1823
TCGA-60-2722-01A	2	229022287	230061420	-0.1093
TCGA-60-2722-01A	2	230061812	232148445	-0.2416
TCGA-60-2722-01A	2	232158299	232158362	-1.6199
TCGA-60-2722-01A	2	232161409	233488475	-0.2347
TCGA-60-2722-01A	2	233488559	234020915	-0.1572
TCGA-60-2722-01A	2	234021042	234041369	0.0529
TCGA-60-2722-01A	2	234041387	236516584	-0.1955
TCGA-60-2722-01A	2	236517287	237012028	-0.1087
TCGA-60-2722-01A	2	237012603	238643811	-0.2061
TCGA-60-2722-01A	2	238645780	238842563	0.4931
TCGA-60-2722-01A	2	239108788	241537572	-0.2367
TCGA-60-2722-01A	3	2170634	5325288	-0.6449
TCGA-60-2722-01A	3	5327116	8233854	-0.5719
TCGA-60-2722-01A	3	8238667	8239503	-3.6909
TCGA-60-2722-01A	3	8239814	8729817	-0.5483
TCGA-60-2722-01A	3	8730090	18121175	-0.6626
TCGA-60-2722-01A	3	18121688	30355219	-0.5725
TCGA-60-2722-01A	3	30357566	33201894	-0.6519
TCGA-60-2722-01A	3	33203032	36649909	-0.5717
TCGA-60-2722-01A	3	36650040	38127004	-0.6448
TCGA-60-2722-01A	3	38132242	38252607	-0.486
TCGA-60-2722-01A	3	38254223	38600330	-0.7031
TCGA-60-2722-01A	3	38601788	38602000	-3.0555
TCGA-60-2722-01A	3	38602038	46138924	-0.6638
TCGA-60-2722-01A	3	46139811	50120758	-0.7356
TCGA-60-2722-01A	3	50127655	54427489	-0.674
TCGA-60-2722-01A	3	54427705	56367536	-0.5933
TCGA-60-2722-01A	3	56367604	62400152	-0.6602
TCGA-60-2722-01A	3	62400345	70906035	-0.5939
TCGA-60-2722-01A	3	70906141	73851071	-0.6624
TCGA-60-2722-01A	3	73851209	74583231	-0.6004
TCGA-60-2722-01A	3	74583550	74605576	-1.9309
TCGA-60-2722-01A	3	74605656	76415534	-0.6021
TCGA-60-2722-01A	3	76415665	79405400	-0.554
TCGA-60-2722-01A	3	79408993	89103743	-0.6176
TCGA-60-2722-01A	3	89113357	89118752	1.4613
TCGA-60-2722-01A	3	89118938	89218122	2.0468
TCGA-60-2722-01A	3	89218458	89218461	1.0324
TCGA-60-2722-01A	3	89218949	89264391	1.9957
TCGA-60-2722-01A	3	89266743	91462299	1.2683
TCGA-60-2722-01A	3	94015345	109449939	0.3204
TCGA-60-2722-01A	3	109452655	109785125	0.6006
TCGA-60-2722-01A	3	109786882	109826062	0.857
TCGA-60-2722-01A	3	109826587	115601207	0.3143
TCGA-60-2722-01A	3	115601408	115601587	-0.7607
TCGA-60-2722-01A	3	115604788	115744018	0.3222
TCGA-60-2722-01A	3	115750732	117388691	0.3759
TCGA-60-2722-01A	3	117388959	119191140	0.3274
TCGA-60-2722-01A	3	119192382	127394973	0.2819
TCGA-60-2722-01A	3	127395078	127881881	0.2159
TCGA-60-2722-01A	3	127883831	128273467	0.3064
TCGA-60-2722-01A	3	128274780	130338293	0.2242
TCGA-60-2722-01A	3	130340254	136086741	0.2973
TCGA-60-2722-01A	3	136087761	136896190	0.1951
TCGA-60-2722-01A	3	136898711	139940034	0.2842
TCGA-60-2722-01A	3	139941153	141163193	0.3127
TCGA-60-2722-01A	3	141168587	142886327	1.4155
TCGA-60-2722-01A	3	142893656	142894250	0.3971
TCGA-60-2722-01A	3	142894671	143867040	1.4606
TCGA-60-2722-01A	3	143867453	146274476	1.53
TCGA-60-2722-01A	3	146281169	146586710	1.3815
TCGA-60-2722-01A	3	146586810	148826603	1.5337
TCGA-60-2722-01A	3	148827913	164900527	1.4621
TCGA-60-2722-01A	3	164900965	169855408	1.7408
TCGA-60-2722-01A	3	169858587	172772412	1.6208
TCGA-60-2722-01A	3	172772762	176765105	1.7415
TCGA-60-2722-01A	3	176767997	177781649	1.6244
TCGA-60-2722-01A	3	177781677	179158823	1.7385
TCGA-60-2722-01A	3	179158837	179782640	1.5556
TCGA-60-2722-01A	3	179783113	181827907	1.7073
TCGA-60-2722-01A	3	181829409	182149816	2.0533
TCGA-60-2722-01A	3	182149841	182932906	1.7208
TCGA-60-2722-01A	3	182934229	188521233	1.5712
TCGA-60-2722-01A	3	188521461	189338975	1.6833
TCGA-60-2722-01A	3	189339241	189427766	2.1897
TCGA-60-2722-01A	3	189428312	193980013	1.6682
TCGA-60-2722-01A	3	193980627	197812401	1.5423
TCGA-60-2722-01A	4	1059384	8116601	-0.7233
TCGA-60-2722-01A	4	8120901	19961564	-0.6244
TCGA-60-2722-01A	4	19961602	23664605	-0.5589
TCGA-60-2722-01A	4	23667227	27372199	-0.6471
TCGA-60-2722-01A	4	27372415	37555336	-0.5715
TCGA-60-2722-01A	4	37555596	46666560	-0.6384
TCGA-60-2722-01A	4	46673082	46677469	0.7195
TCGA-60-2722-01A	4	46680139	46712472	0.3664
TCGA-60-2722-01A	4	46719248	60086731	0.3226
TCGA-60-2722-01A	4	60089282	60089366	-0.9626
TCGA-60-2722-01A	4	60092239	60227911	0.3229
TCGA-60-2722-01A	4	60230830	60487115	0.386
TCGA-60-2722-01A	4	60487945	60487969	-0.702
TCGA-60-2722-01A	4	60488036	64153505	0.3809
TCGA-60-2722-01A	4	64155093	65827469	1.7653
TCGA-60-2722-01A	4	65827934	70412883	1.5753
TCGA-60-2722-01A	4	70412931	71927778	1.4361
TCGA-60-2722-01A	4	71928277	73507343	1.535
TCGA-60-2722-01A	4	73507692	73530989	1.7487
TCGA-60-2722-01A	4	73540469	75214924	0.9197
TCGA-60-2722-01A	4	75219068	77961341	0.8252
TCGA-60-2722-01A	4	77962763	79072668	0.8756
TCGA-60-2722-01A	4	79072883	79079627	-0.6816
TCGA-60-2722-01A	4	79080556	82357640	0.8931
TCGA-60-2722-01A	4	82358250	83704259	0.83
TCGA-60-2722-01A	4	83706354	85722704	0.9137
TCGA-60-2722-01A	4	85722755	85722949	2.1568
TCGA-60-2722-01A	4	85722977	86833560	0.9162
TCGA-60-2722-01A	4	86834334	87778585	0.8362
TCGA-60-2722-01A	4	87779068	87897228	0.9632
TCGA-60-2722-01A	4	87897741	89141471	0.8214
TCGA-60-2722-01A	4	89142454	91017501	0.9177
TCGA-60-2722-01A	4	91017586	93326035	1.081
TCGA-60-2722-01A	4	93326471	93330397	0.6776
TCGA-60-2722-01A	4	93334105	106565102	-0.5577
TCGA-60-2722-01A	4	106579107	106579682	-2.0366
TCGA-60-2722-01A	4	106582052	119507249	-0.5714
TCGA-60-2722-01A	4	119511351	119512093	-2.3936
TCGA-60-2722-01A	4	119513249	124723041	-0.5943
TCGA-60-2722-01A	4	124724803	125324694	-0.4562
TCGA-60-2722-01A	4	125328442	125331053	0.6467
TCGA-60-2722-01A	4	125331495	125718038	-0.4775
TCGA-60-2722-01A	4	125721835	136667982	-0.5665
TCGA-60-2722-01A	4	136668199	138846290	-0.5043
TCGA-60-2722-01A	4	138846343	164041178	-0.5684
TCGA-60-2722-01A	4	164041203	168729200	-0.5016
TCGA-60-2722-01A	4	168731138	182510336	-0.5743
TCGA-60-2722-01A	4	182510617	182510714	-2.3277
TCGA-60-2722-01A	4	182512158	187842528	-0.6168
TCGA-60-2722-01A	5	913983	4124123	-0.168
TCGA-60-2722-01A	5	4125144	12092039	-0.1224
TCGA-60-2722-01A	5	12093258	14597190	-0.0461
TCGA-60-2722-01A	5	14597363	15168611	-0.1321
TCGA-60-2722-01A	5	15168836	16553252	-0.0521
TCGA-60-2722-01A	5	16553731	22631147	-0.1243
TCGA-60-2722-01A	5	22631802	22644085	-1.5113
TCGA-60-2722-01A	5	22652480	31528027	-0.0958
TCGA-60-2722-01A	5	31528520	32655949	-0.1631
TCGA-60-2722-01A	5	32658667	33832633	-0.0496
TCGA-60-2722-01A	5	33834005	51911402	-0.1144
TCGA-60-2722-01A	5	51917934	53906072	0.0323
TCGA-60-2722-01A	5	53907863	54525124	-0.0574
TCGA-60-2722-01A	5	54526652	54527182	-0.9323
TCGA-60-2722-01A	5	54527972	55112788	-0.065
TCGA-60-2722-01A	5	55112883	57498332	-0.1141
TCGA-60-2722-01A	5	57498377	68677185	-0.0668
TCGA-60-2722-01A	5	68680199	68692946	-1.4287
TCGA-60-2722-01A	5	68697754	71740264	-0.1245
TCGA-60-2722-01A	5	71744482	74390243	-0.0694
TCGA-60-2722-01A	5	74391284	81638754	-0.1133
TCGA-60-2722-01A	5	81642657	86125136	-0.0314
TCGA-60-2722-01A	5	86125703	89448754	-0.1003
TCGA-60-2722-01A	5	89452164	90291755	-0.0379
TCGA-60-2722-01A	5	90294934	93367732	0.029
TCGA-60-2722-01A	5	93372029	98403254	-0.0225
TCGA-60-2722-01A	5	98403340	101275455	-0.0825
TCGA-60-2722-01A	5	101275747	105236188	-0.0079
TCGA-60-2722-01A	5	105236926	105333387	0.6284
TCGA-60-2722-01A	5	105337099	114692761	-0.0302
TCGA-60-2722-01A	5	114695026	114912690	-0.5658
TCGA-60-2722-01A	5	114915032	114973127	0.3918
TCGA-60-2722-01A	5	114980292	117788221	-0.5356
TCGA-60-2722-01A	5	117791510	118868120	0.3067
TCGA-60-2722-01A	5	118872748	126010453	-0.5741
TCGA-60-2722-01A	5	126011137	126073272	-2.4315
TCGA-60-2722-01A	5	126074044	131110347	-0.5962
TCGA-60-2722-01A	5	131110726	135056296	-0.6531
TCGA-60-2722-01A	5	135056730	137488902	-0.5718
TCGA-60-2722-01A	5	137488972	143370736	-0.6721
TCGA-60-2722-01A	5	143373143	150518755	-0.5915
TCGA-60-2722-01A	5	150520579	150521240	-2.6374
TCGA-60-2722-01A	5	150523568	166267215	-0.6093
TCGA-60-2722-01A	5	166270694	168251933	-0.538
TCGA-60-2722-01A	5	168253279	169389497	-0.6341
TCGA-60-2722-01A	5	169389718	171767234	-0.7129
TCGA-60-2722-01A	5	171767566	171767886	-3.0765
TCGA-60-2722-01A	5	171768123	175850334	-0.6763
TCGA-60-2722-01A	5	175855265	175905543	-0.6104
TCGA-60-2722-01A	5	175910383	175946505	0.6128
TCGA-60-2722-01A	5	176241574	176617903	-0.7378
TCGA-60-2722-01A	5	176618014	176623714	-0.2695
TCGA-60-2722-01A	5	176882170	176895592	1.5676
TCGA-60-2722-01A	5	176896297	177218524	1.2766
TCGA-60-2722-01A	5	177218538	177613573	1.4155
TCGA-60-2722-01A	5	177614771	178387895	1.2348
TCGA-60-2722-01A	5	178390185	178955681	1.4987
TCGA-60-2722-01A	5	178963406	180934240	-0.7394
TCGA-60-2722-01A	6	1011760	1056017	0.3468
TCGA-60-2722-01A	6	1056902	1057247	-1.2709
TCGA-60-2722-01A	6	1057755	7328347	0.2304
TCGA-60-2722-01A	6	7328769	10815112	0.2762
TCGA-60-2722-01A	6	10816673	10816918	-1.4754
TCGA-60-2722-01A	6	10817272	14883502	0.2532
TCGA-60-2722-01A	6	14884099	15803478	0.1743
TCGA-60-2722-01A	6	15803510	24370130	0.2657
TCGA-60-2722-01A	6	24370205	32899215	0.2056
TCGA-60-2722-01A	6	32901268	36639751	-0.2423
TCGA-60-2722-01A	6	36647702	42435284	0.129
TCGA-60-2722-01A	6	42436058	43305866	0.028
TCGA-60-2722-01A	6	43305883	47608424	0.1168
TCGA-60-2722-01A	6	47617313	48761888	0.4085
TCGA-60-2722-01A	6	48762450	53551255	0.1849
TCGA-60-2722-01A	6	53554025	55046370	0.4205
TCGA-60-2722-01A	6	55051138	56482063	0.1973
TCGA-60-2722-01A	6	56484646	66005519	-0.1898
TCGA-60-2722-01A	6	66021845	66061221	0.158
TCGA-60-2722-01A	6	66061483	66070835	0.5287
TCGA-60-2722-01A	6	66077633	66681462	0.1416
TCGA-60-2722-01A	6	66688823	72681442	-0.1097
TCGA-60-2722-01A	6	72682595	75427234	-0.5506
TCGA-60-2722-01A	6	75429879	76161470	-0.1841
TCGA-60-2722-01A	6	76171632	77942539	0.0992
TCGA-60-2722-01A	6	77942756	78103436	-0.0798
TCGA-60-2722-01A	6	78104446	78104617	-2.177
TCGA-60-2722-01A	6	78108452	79781078	-0.0555
TCGA-60-2722-01A	6	79787152	80800062	0.1604
TCGA-60-2722-01A	6	80857920	87878286	-0.2161
TCGA-60-2722-01A	6	87879301	89448061	-0.1054
TCGA-60-2722-01A	6	89455789	106083990	-0.5631
TCGA-60-2722-01A	6	106084571	112365566	-0.6501
TCGA-60-2722-01A	6	112369006	115673026	-0.5237
TCGA-60-2722-01A	6	115674127	120509812	-0.5707
TCGA-60-2722-01A	6	120510045	129479249	-0.5018
TCGA-60-2722-01A	6	129480821	132988395	-0.6063
TCGA-60-2722-01A	6	132988578	134487942	-0.5309
TCGA-60-2722-01A	6	134488773	134945548	-0.0033
TCGA-60-2722-01A	6	134947134	165183433	-0.61
TCGA-60-2722-01A	6	165186567	170526297	-0.6874
TCGA-60-2722-01A	6	170526514	170596889	-0.5515
TCGA-60-2722-01A	7	664936	2655983	-0.7635
TCGA-60-2722-01A	7	2667935	2668075	-2.3704
TCGA-60-2722-01A	7	2668188	5476423	-0.702
TCGA-60-2722-01A	7	5487592	7115269	0.1759
TCGA-60-2722-01A	7	7119014	11618083	0.3115
TCGA-60-2722-01A	7	11620020	13776221	0.3973
TCGA-60-2722-01A	7	13778423	15437443	0.3324
TCGA-60-2722-01A	7	15438040	18760159	0.3869
TCGA-60-2722-01A	7	18760183	22742994	0.3328
TCGA-60-2722-01A	7	22743081	23995508	0.2923
TCGA-60-2722-01A	7	24000259	24000764	1.3884
TCGA-60-2722-01A	7	24001198	30690709	0.2916
TCGA-60-2722-01A	7	30690816	35553502	0.333
TCGA-60-2722-01A	7	35554149	45294543	0.2704
TCGA-60-2722-01A	7	45295024	45776136	0.3215
TCGA-60-2722-01A	7	45780234	45849958	-0.0889
TCGA-60-2722-01A	7	45851321	48155182	0.3297
TCGA-60-2722-01A	7	48155992	48938019	0.4036
TCGA-60-2722-01A	7	48938667	49326136	0.3499
TCGA-60-2722-01A	7	49327079	49328425	-0.3813
TCGA-60-2722-01A	7	49331648	49719618	0.3192
TCGA-60-2722-01A	7	49720387	50590271	0.2677
TCGA-60-2722-01A	7	50591066	55594793	0.3402
TCGA-60-2722-01A	7	55594893	56220600	0.2057
TCGA-60-2722-01A	7	56220651	65013030	0.2631
TCGA-60-2722-01A	7	65013539	69755883	0.1919
TCGA-60-2722-01A	7	69761499	69792725	0.7051
TCGA-60-2722-01A	7	69794498	73573024	0.2375
TCGA-60-2722-01A	7	73582018	75701444	0.1418
TCGA-60-2722-01A	7	75703700	75719187	-0.5844
TCGA-60-2722-01A	7	75721820	75891361	0.1146
TCGA-60-2722-01A	7	75891866	77174714	0.2212
TCGA-60-2722-01A	7	77175162	77327322	0.3596
TCGA-60-2722-01A	7	77330883	78081618	0.2716
TCGA-60-2722-01A	7	78086789	79345826	0.3473
TCGA-60-2722-01A	7	79346146	85847017	0.3754
TCGA-60-2722-01A	7	85849966	87266658	0.3314
TCGA-60-2722-01A	7	87267252	90460231	0.288
TCGA-60-2722-01A	7	90460865	97823215	0.3534
TCGA-60-2722-01A	7	97824375	98256675	0.246
TCGA-60-2722-01A	7	98258697	100770001	0.215
TCGA-60-2722-01A	7	100773288	101075858	0.0649
TCGA-60-2722-01A	7	101077416	102804720	0.2078
TCGA-60-2722-01A	7	102805058	104579890	0.285
TCGA-60-2722-01A	7	104580256	104580473	1.7149
TCGA-60-2722-01A	7	104581547	106194315	0.2612
TCGA-60-2722-01A	7	106194741	108259735	0.299
TCGA-60-2722-01A	7	108264279	115497861	0.3389
TCGA-60-2722-01A	7	115497954	116700831	0.4084
TCGA-60-2722-01A	7	116700960	121028069	0.3448
TCGA-60-2722-01A	7	121028419	122746507	0.4481
TCGA-60-2722-01A	7	122746913	127396559	0.3353
TCGA-60-2722-01A	7	127398659	132150099	0.2555
TCGA-60-2722-01A	7	132153335	132256057	0.3612
TCGA-60-2722-01A	7	132257105	133910749	0.2926
TCGA-60-2722-01A	7	133911707	137965705	0.3648
TCGA-60-2722-01A	7	137967876	140419829	0.2715
TCGA-60-2722-01A	7	140420746	140894273	0.1782
TCGA-60-2722-01A	7	140894285	143379132	0.2725
TCGA-60-2722-01A	7	143384879	148826799	0.3441
TCGA-60-2722-01A	7	148827194	152259023	0.2577
TCGA-60-2722-01A	7	152259381	152784198	0.1354
TCGA-60-2722-01A	7	152802737	158592540	0.2676
TCGA-60-2722-01A	8	667625	4577552	0.1583
TCGA-60-2722-01A	8	4577751	6350198	0.2701
TCGA-60-2722-01A	8	6350232	13263322	0.1937
TCGA-60-2722-01A	8	13266805	19521910	0.2521
TCGA-60-2722-01A	8	19522165	31579361	0.1817
TCGA-60-2722-01A	8	31580637	33140731	0.3156
TCGA-60-2722-01A	8	33140993	34019288	0.1498
TCGA-60-2722-01A	8	34021549	37947874	0.2267
TCGA-60-2722-01A	8	37956969	38756589	0.1305
TCGA-60-2722-01A	8	38758337	40963613	0.2509
TCGA-60-2722-01A	8	40963642	48225387	0.1646
TCGA-60-2722-01A	8	48226019	49746764	0.3055
