sample	Chrom	Start	End	value
TCGA-56-7223-01A	3	194874939	195265495	1.1266
TCGA-56-7223-01A	3	195268144	195423709	0.8958
TCGA-56-7223-01A	3	195428692	196069971	1.6395
TCGA-56-7223-01A	3	196070037	196073513	0.9189
TCGA-56-7223-01A	3	196079750	196770477	1.72
TCGA-56-7223-01A	3	197242908	197501290	2.4619
TCGA-56-7223-01A	3	197510487	197812401	0.7315
TCGA-56-7223-01A	4	1059384	4811686	-0.3274
TCGA-56-7223-01A	4	4813125	5934305	-0.2558
TCGA-56-7223-01A	4	5937819	6234612	-0.3035
TCGA-56-7223-01A	4	6234645	12084982	-0.3358
TCGA-56-7223-01A	4	12085696	19581434	-0.2992
TCGA-56-7223-01A	4	19583800	19707105	-1.0974
TCGA-56-7223-01A	4	19711545	26016441	-0.3006
TCGA-56-7223-01A	4	26019586	40348130	-0.3307
TCGA-56-7223-01A	4	40348634	57580022	-0.3069
TCGA-56-7223-01A	4	57581026	57582120	-2.3014
TCGA-56-7223-01A	4	57582520	90241267	-0.3187
TCGA-56-7223-01A	4	90241614	90419671	-0.9887
TCGA-56-7223-01A	4	90424695	171542492	-0.323
TCGA-56-7223-01A	4	171545709	171546096	-1.7938
TCGA-56-7223-01A	4	171547916	187842528	-0.3226
TCGA-56-7223-01A	5	913983	3614238	0.1213
TCGA-56-7223-01A	5	3614311	3614972	-1.2267
TCGA-56-7223-01A	5	3616428	8289009	0.1188
TCGA-56-7223-01A	5	8289086	20669801	0.0912
TCGA-56-7223-01A	5	20672810	22644085	0.0346
TCGA-56-7223-01A	5	22652480	39438473	0.0857
TCGA-56-7223-01A	5	39439204	40862557	0.0347
TCGA-56-7223-01A	5	40864987	45383300	0.0863
TCGA-56-7223-01A	5	50828231	79068692	-0.3393
TCGA-56-7223-01A	5	79068984	79404388	-0.84
TCGA-56-7223-01A	5	79413943	113745045	-0.3394
TCGA-56-7223-01A	5	113745748	113749986	-1.4264
TCGA-56-7223-01A	5	113755828	115049458	-0.325
TCGA-56-7223-01A	5	115050383	115050412	-1.5245
TCGA-56-7223-01A	5	115054129	123718811	-0.3336
TCGA-56-7223-01A	5	123719009	124768812	-0.2563
TCGA-56-7223-01A	5	124774953	128472033	-0.3281
TCGA-56-7223-01A	5	128472287	128919363	0.1663
TCGA-56-7223-01A	5	128920542	135486593	0.1149
TCGA-56-7223-01A	5	135489795	135489993	-1.5151
TCGA-56-7223-01A	5	135492523	140929431	0.1501
TCGA-56-7223-01A	5	140933039	140935502	-1.853
TCGA-56-7223-01A	5	140939975	152638691	0.1274
TCGA-56-7223-01A	5	152638783	152639603	-1.8855
TCGA-56-7223-01A	5	152644058	165633871	0.1202
TCGA-56-7223-01A	5	165634208	166707841	0.1751
TCGA-56-7223-01A	5	166712304	168386104	0.2201
TCGA-56-7223-01A	5	168386174	180934240	0.1686
TCGA-56-7223-01A	6	1011760	11111036	0.1588
TCGA-56-7223-01A	6	11112246	18602840	0.138
TCGA-56-7223-01A	6	18603577	24466493	0.1687
TCGA-56-7223-01A	6	24469022	38173546	0.1162
TCGA-56-7223-01A	6	38173702	102675062	0.1545
TCGA-56-7223-01A	6	102679383	102767923	-0.3709
TCGA-56-7223-01A	6	102771828	116296929	0.1386
TCGA-56-7223-01A	6	116298460	116330793	-1.1122
TCGA-56-7223-01A	6	116335283	121322585	0.1489
TCGA-56-7223-01A	6	121323216	126180410	0.1874
TCGA-56-7223-01A	6	126181112	146767438	0.1382
TCGA-56-7223-01A	6	146769596	170596889	-0.3213
TCGA-56-7223-01A	7	664936	2429636	-0.2801
TCGA-56-7223-01A	7	2438638	2558569	0.4846
TCGA-56-7223-01A	7	2570769	5253128	-0.2759
TCGA-56-7223-01A	7	5255975	9654615	0.4103
TCGA-56-7223-01A	7	9654947	16265192	0.5104
TCGA-56-7223-01A	7	16265630	31026461	0.4268
TCGA-56-7223-01A	7	31026978	35043592	0.4719
TCGA-56-7223-01A	7	35052263	40290917	0.443
TCGA-56-7223-01A	7	40297510	42675329	0.5013
TCGA-56-7223-01A	7	42676446	45386836	0.9592
TCGA-56-7223-01A	7	45388197	45422287	0.4538
TCGA-56-7223-01A	7	45422666	45430681	0.003
TCGA-56-7223-01A	7	45431234	45913798	0.4908
TCGA-56-7223-01A	7	45913974	47848323	0.5422
TCGA-56-7223-01A	7	47848885	54398137	0.4918
TCGA-56-7223-01A	7	54399041	64999173	0.4052
TCGA-56-7223-01A	7	64999952	67012972	0.3343
TCGA-56-7223-01A	7	67016096	72493762	0.4279
TCGA-56-7223-01A	7	72494333	77797165	0.3413
TCGA-56-7223-01A	7	77797306	95708600	0.3982
TCGA-56-7223-01A	7	95708752	99278835	0.4767
TCGA-56-7223-01A	7	99280264	102253947	0.4318
TCGA-56-7223-01A	7	102254665	102451288	0.8647
TCGA-56-7223-01A	7	102766233	107588944	0.3799
TCGA-56-7223-01A	7	107591555	117693674	0.4246
TCGA-56-7223-01A	7	117695078	121519245	0.3705
TCGA-56-7223-01A	7	121521500	122729820	0.4532
TCGA-56-7223-01A	7	122731797	131515144	0.3802
TCGA-56-7223-01A	7	131517055	139017339	0.4481
TCGA-56-7223-01A	7	139017694	142976922	0.3936
TCGA-56-7223-01A	7	142983006	144001799	0.3053
TCGA-56-7223-01A	7	144003063	150311101	0.3985
TCGA-56-7223-01A	7	150311241	150311459	1.4603
TCGA-56-7223-01A	7	150315722	155845584	0.3915
TCGA-56-7223-01A	7	155849191	155862833	-0.5947
TCGA-56-7223-01A	7	155864399	158592540	0.4518
TCGA-56-7223-01A	8	667625	18548832	-0.3457
TCGA-56-7223-01A	8	18548972	18549017	-3.1007
TCGA-56-7223-01A	8	18554084	24191644	-0.3539
TCGA-56-7223-01A	8	24191925	25559684	-0.2874
TCGA-56-7223-01A	8	25559833	30017834	-0.358
TCGA-56-7223-01A	8	30018448	35554240	-0.3045
TCGA-56-7223-01A	8	35556171	35645787	-1.0261
TCGA-56-7223-01A	8	35649516	85608821	-0.3418
TCGA-56-7223-01A	8	85828731	123996868	0.1228
TCGA-56-7223-01A	8	123997666	128406332	0.0857
TCGA-56-7223-01A	8	128406424	132666132	0.1508
TCGA-56-7223-01A	8	132666141	136879828	0.1137
TCGA-56-7223-01A	8	136880323	139112393	0.1645
TCGA-56-7223-01A	8	139114327	144182542	-0.3308
TCGA-56-7223-01A	9	789794	1540009	-0.4058
TCGA-56-7223-01A	9	1540026	1830840	-1.2194
TCGA-56-7223-01A	9	1842060	7721860	-0.419
TCGA-56-7223-01A	9	7722231	7722342	-1.8916
TCGA-56-7223-01A	9	7722471	7820315	-0.4453
TCGA-56-7223-01A	9	7820452	13726671	-0.3646
TCGA-56-7223-01A	9	13729380	16033788	-1.0919
TCGA-56-7223-01A	9	16034540	20708818	-0.3749
TCGA-56-7223-01A	9	20710176	23450059	-1.0522
TCGA-56-7223-01A	9	23455270	28167364	-0.4179
TCGA-56-7223-01A	9	28355727	29032623	-1.1317
TCGA-56-7223-01A	9	29034040	30189670	-0.4414
TCGA-56-7223-01A	9	30194093	32361571	-1.0468
TCGA-56-7223-01A	9	32367636	35542930	-0.4237
TCGA-56-7223-01A	9	35544060	38752071	-1.1151
TCGA-56-7223-01A	9	68423153	75220992	0.1162
TCGA-56-7223-01A	9	75229673	103941906	-0.2876
TCGA-56-7223-01A	9	103942944	112069204	-0.2606
TCGA-56-7223-01A	9	112069948	117188265	-0.2964
TCGA-56-7223-01A	9	117188561	117188883	-1.7259
TCGA-56-7223-01A	9	117189204	138044505	-0.2998
TCGA-56-7223-01A	10	366509	1566607	-1.205
TCGA-56-7223-01A	10	1566692	1567772	-6.7981
TCGA-56-7223-01A	10	1568644	6173128	-1.1789
TCGA-56-7223-01A	10	6173294	6179876	-3.5847
TCGA-56-7223-01A	10	6180781	21919861	-1.1374
TCGA-56-7223-01A	10	21924175	133411599	-0.3202
TCGA-56-7223-01A	11	456012	17383800	0.0638
TCGA-56-7223-01A	11	17384070	21374814	0.1015
TCGA-56-7223-01A	11	21413862	26014571	0.065
TCGA-56-7223-01A	11	26014889	29531554	0.0996
TCGA-56-7223-01A	11	29533094	36415979	0.0548
TCGA-56-7223-01A	11	36416159	36417447	-1.173
TCGA-56-7223-01A	11	36417687	39932807	0.0691
TCGA-56-7223-01A	11	39935551	39935885	-1.0491
TCGA-56-7223-01A	11	39939966	41566294	0.086
TCGA-56-7223-01A	11	41567393	46401136	0.1188
TCGA-56-7223-01A	11	46402191	47663473	0.0527
TCGA-56-7223-01A	11	47666492	95977650	-0.3177
TCGA-56-7223-01A	11	95977829	102561747	-0.2853
TCGA-56-7223-01A	11	102568792	109248975	-0.3168
TCGA-56-7223-01A	11	109249382	133813077	-0.4345
TCGA-56-7223-01A	11	133813743	134272740	-0.3531
TCGA-56-7223-01A	12	780472	3887913	0.2535
TCGA-56-7223-01A	12	3888436	4607347	0.1959
TCGA-56-7223-01A	12	4607406	6381443	0.2752
TCGA-56-7223-01A	12	6382058	12588135	0.217
TCGA-56-7223-01A	12	12588148	32811663	0.253
TCGA-56-7223-01A	12	32814033	33368216	0.5213
TCGA-56-7223-01A	12	38827290	45276417	0.1403
TCGA-56-7223-01A	12	45280457	45387043	0.3996
TCGA-56-7223-01A	12	45393366	45820984	0.0964
TCGA-56-7223-01A	12	45827268	47345065	0.2493
TCGA-56-7223-01A	12	47345678	58758172	0.1162
TCGA-56-7223-01A	12	58758583	78681418	0.4687
TCGA-56-7223-01A	12	78698717	89231460	-0.3092
TCGA-56-7223-01A	12	89231771	96714462	-0.3579
TCGA-56-7223-01A	12	96715524	96716804	-2.4408
TCGA-56-7223-01A	12	96717684	124613661	-0.3225
TCGA-56-7223-01A	12	124617288	124618626	-2.5835
TCGA-56-7223-01A	12	124621165	132538819	-0.3226
TCGA-56-7223-01A	12	132546158	132605822	0.0023
TCGA-56-7223-01A	13	18874255	33866631	0.4815
TCGA-56-7223-01A	13	33867334	34162398	0.2146
TCGA-56-7223-01A	13	34162547	39054424	0.501
TCGA-56-7223-01A	13	39056207	71192307	0.4683
TCGA-56-7223-01A	13	71194600	73397874	0.5025
TCGA-56-7223-01A	13	73398085	92899581	0.1466
TCGA-56-7223-01A	13	92902876	92923467	-0.3405
TCGA-56-7223-01A	13	92925384	114226675	0.1698
TCGA-56-7223-01A	14	20033191	24628986	0.0975
TCGA-56-7223-01A	14	24631676	26294421	0.1331
TCGA-56-7223-01A	14	26300516	26300517	1.5304
TCGA-56-7223-01A	14	26300519	30938492	0.1253
TCGA-56-7223-01A	14	30940137	48978434	0.0938
TCGA-56-7223-01A	14	48979873	48982706	-0.9522
TCGA-56-7223-01A	14	48998443	76077346	0.0809
TCGA-56-7223-01A	14	76078119	82973599	0.1133
TCGA-56-7223-01A	14	82977351	90696050	0.0849
TCGA-56-7223-01A	14	90696420	93433640	0.0394
TCGA-56-7223-01A	14	93436915	105533894	0.0933
TCGA-56-7223-01A	15	23437561	27692007	0.2068
TCGA-56-7223-01A	15	27693507	40646038	0.1741
TCGA-56-7223-01A	15	40648603	44726344	0.1289
TCGA-56-7223-01A	15	44726537	49971580	0.1711
TCGA-56-7223-01A	15	49973947	50720363	0.0946
TCGA-56-7223-01A	15	50724167	68349147	0.1725
TCGA-56-7223-01A	15	68349882	101344124	-0.2085
TCGA-56-7223-01A	16	603333	1136465	0.2024
TCGA-56-7223-01A	16	1184871	4814638	0.1209
TCGA-56-7223-01A	16	4814867	19998198	0.1917
TCGA-56-7223-01A	16	20001655	46501065	0.1393
TCGA-56-7223-01A	16	46504043	56330118	0.1992
TCGA-56-7223-01A	16	56334057	58335552	0.138
TCGA-56-7223-01A	16	58336933	66574897	0.1845
TCGA-56-7223-01A	16	66577446	72816231	0.1582
TCGA-56-7223-01A	16	72816415	89317317	0.1938
TCGA-56-7223-01A	17	1074619	1379007	-0.2508
TCGA-56-7223-01A	17	1379114	10402503	-0.3475
TCGA-56-7223-01A	17	10404587	21774057	-0.2999
TCGA-56-7223-01A	17	26943491	27312637	0.6755
TCGA-56-7223-01A	17	27315496	29316452	1.2228
TCGA-56-7223-01A	17	29318697	29385760	1.686
TCGA-56-7223-01A	17	29396247	31748949	-0.3561
TCGA-56-7223-01A	17	31751280	31793645	0.4152
TCGA-56-7223-01A	17	31793672	31805596	0.7023
TCGA-56-7223-01A	17	31809117	32170335	0.3952
TCGA-56-7223-01A	17	32170993	36926341	0.4967
TCGA-56-7223-01A	17	36926839	51800981	0.4416
TCGA-56-7223-01A	17	51801857	57529910	0.478
TCGA-56-7223-01A	17	57530230	57530308	-0.7598
TCGA-56-7223-01A	17	57530311	57826409	0.507
TCGA-56-7223-01A	17	57826567	65039404	0.4323
TCGA-56-7223-01A	17	65040472	67089804	0.4938
TCGA-56-7223-01A	17	67094465	69398947	0.4373
TCGA-56-7223-01A	17	69400587	73785281	0.5019
TCGA-56-7223-01A	17	73785336	82959812	0.4471
TCGA-56-7223-01A	18	326691	2439401	0.1861
TCGA-56-7223-01A	18	2441215	3421086	0.1186
TCGA-56-7223-01A	18	3425780	32578326	0.1876
TCGA-56-7223-01A	18	32578527	34025963	0.3185
TCGA-56-7223-01A	18	34027749	34467893	0.1567
TCGA-56-7223-01A	18	34470242	35626060	0.312
TCGA-56-7223-01A	18	35626187	36831274	0.1951
TCGA-56-7223-01A	18	36831339	37390996	0.3373
TCGA-56-7223-01A	18	37392574	37484610	0.2044
TCGA-56-7223-01A	18	37492531	76566481	-1.0999
TCGA-56-7223-01A	18	76567559	76580564	-3.4941
TCGA-56-7223-01A	18	76580918	77138012	-1.1972
TCGA-56-7223-01A	18	77138044	77159661	-2.3856
TCGA-56-7223-01A	18	77160650	79349796	-1.1587
TCGA-56-7223-01A	19	283868	23301588	-0.3273
TCGA-56-7223-01A	19	23304448	23327603	0.1109
TCGA-56-7223-01A	19	23328678	28627536	-0.3055
TCGA-56-7223-01A	19	28633602	34317484	0.1151
TCGA-56-7223-01A	19	34318044	58370362	0.0809
TCGA-56-7223-01A	20	472817	961022	0.4989
TCGA-56-7223-01A	20	966371	5859399	0.4353
TCGA-56-7223-01A	20	5859724	13038711	0.4889
TCGA-56-7223-01A	20	13039074	13049214	0.9798
TCGA-56-7223-01A	20	13054057	15182862	0.7234
TCGA-56-7223-01A	20	15184878	15293680	0.4007
TCGA-56-7223-01A	20	15294236	19476108	0.7071
TCGA-56-7223-01A	20	19476539	19784156	0.4688
TCGA-56-7223-01A	20	19784172	31247668	0.708
TCGA-56-7223-01A	20	31256075	36970612	0.41
TCGA-56-7223-01A	20	36970994	37171650	0.2616
TCGA-56-7223-01A	20	37172340	37410013	0.3784
TCGA-56-7223-01A	20	37411235	39637519	0.4397
TCGA-56-7223-01A	20	39640058	39659109	0.7331
TCGA-56-7223-01A	20	39659754	47003361	0.441
TCGA-56-7223-01A	20	47004578	47024496	0.7303
TCGA-56-7223-01A	20	47024851	48860152	0.4441
TCGA-56-7223-01A	20	48861169	50951163	0.3875
TCGA-56-7223-01A	20	50956703	50968895	0.8086
TCGA-56-7223-01A	20	50969429	51572125	0.42
TCGA-56-7223-01A	20	51574025	63588502	0.4657
TCGA-56-7223-01A	21	13974127	14162355	-0.271
TCGA-56-7223-01A	21	14163122	15461687	-0.3722
TCGA-56-7223-01A	21	15465131	18931909	-0.2923
TCGA-56-7223-01A	21	18936687	18960365	0.224
TCGA-56-7223-01A	21	18969447	46262057	-0.3273
TCGA-56-7223-01A	22	16934932	29169081	0.1706
TCGA-56-7223-01A	22	29169800	32487088	0.1166
TCGA-56-7223-01A	22	32487116	36186514	0.1603
TCGA-56-7223-01A	22	36188665	42351273	0.0958
TCGA-56-7223-01A	22	42354612	48940621	0.1625
TCGA-56-7223-01A	X	3236359	16181073	0.4868
TCGA-56-7223-01A	X	16183616	24556811	-0.311
TCGA-56-7223-01A	X	24558207	24560434	-3.482
TCGA-56-7223-01A	X	24571457	40873760	-0.3244
TCGA-56-7223-01A	X	40882446	40882608	-3.4149
TCGA-56-7223-01A	X	40882627	56885874	-0.2936
TCGA-56-7223-01A	X	56885911	123135984	-0.1771
TCGA-56-7223-01A	X	123138641	155677414	0.5372
TCGA-21-5786-01A	1	3301765	7714011	-0.3084
TCGA-21-5786-01A	1	7717786	17547428	-0.2683
TCGA-21-5786-01A	1	17550995	19450861	-0.3137
TCGA-21-5786-01A	1	19452015	75754116	-0.259
TCGA-21-5786-01A	1	75756776	75897915	0.0589
TCGA-21-5786-01A	1	75901387	101928485	-0.2484
TCGA-21-5786-01A	1	101928876	101928962	-1.458
TCGA-21-5786-01A	1	101929411	119984772	-0.2572
TCGA-21-5786-01A	1	146716041	172128740	0.0498
TCGA-21-5786-01A	1	172131691	174975083	0.0969
TCGA-21-5786-01A	1	174976991	209339655	0.0557
TCGA-21-5786-01A	1	209341218	209439465	0.5101
TCGA-21-5786-01A	1	209440137	247650984	0.0502
TCGA-21-5786-01A	2	480597	7299259	0.6074
TCGA-21-5786-01A	2	7299441	14612737	0.6558
