sample	Chrom	Start	End	value
TCGA-55-7574-01A	22	17307635	17318497	0.5922
TCGA-55-7574-01A	22	17318800	18083522	-0.1042
TCGA-55-7574-01A	22	18086778	18116004	0.4963
TCGA-55-7574-01A	22	18119261	21875921	-0.0955
TCGA-55-7574-01A	22	21881037	21928404	1.0017
TCGA-55-7574-01A	22	21935752	48940621	-0.1173
TCGA-55-7574-01A	X	3236359	51468923	-0.0596
TCGA-55-7574-01A	X	51472155	73745505	-0.0177
TCGA-55-7574-01A	X	73748301	77670071	0.0391
TCGA-55-7574-01A	X	77686290	86554995	-0.0228
TCGA-55-7574-01A	X	86555092	86693426	-0.0877
TCGA-55-7574-01A	X	86694211	89637421	0.051
TCGA-55-7574-01A	X	89651863	89652117	-1.042
TCGA-55-7574-01A	X	89655449	155677414	0.0501
TCGA-78-7153-01A	1	3301765	9140655	-0.1361
TCGA-78-7153-01A	1	9141435	11730630	-0.1912
TCGA-78-7153-01A	1	11732615	12254346	-0.0456
TCGA-78-7153-01A	1	12254938	17003654	-0.2363
TCGA-78-7153-01A	1	17010382	17159086	-0.0797
TCGA-78-7153-01A	1	17159158	17694296	-0.2417
TCGA-78-7153-01A	1	17699069	17937326	-0.0799
TCGA-78-7153-01A	1	17938244	18583743	-0.2483
TCGA-78-7153-01A	1	18587064	18859635	-0.0771
TCGA-78-7153-01A	1	18860632	23036684	-0.2189
TCGA-78-7153-01A	1	23044086	23757159	-0.3848
TCGA-78-7153-01A	1	23757290	24160596	-0.2252
TCGA-78-7153-01A	1	24161372	24773242	-0.0498
TCGA-78-7153-01A	1	24776120	25590751	-0.2522
TCGA-78-7153-01A	1	25591603	26181802	-0.0457
TCGA-78-7153-01A	1	26181880	26604847	-0.2107
TCGA-78-7153-01A	1	26605288	26767166	-0.0616
TCGA-78-7153-01A	1	26773169	27712636	-0.2856
TCGA-78-7153-01A	1	27718078	28402631	-0.1765
TCGA-78-7153-01A	1	28402782	28493835	-0.1011
TCGA-78-7153-01A	1	28495412	29209358	0.0866
TCGA-78-7153-01A	1	29209764	31148580	-0.0801
TCGA-78-7153-01A	1	31150820	31152499	-1.0454
TCGA-78-7153-01A	1	31152542	35140608	-0.0725
TCGA-78-7153-01A	1	35144061	36665850	-0.2205
TCGA-78-7153-01A	1	36670822	41601254	-0.3895
TCGA-78-7153-01A	1	41608234	42309922	-0.2137
TCGA-78-7153-01A	1	42313417	43222649	-0.4027
TCGA-78-7153-01A	1	43226355	43540981	-0.2114
TCGA-78-7153-01A	1	43543244	43989941	-0.3309
TCGA-78-7153-01A	1	43993713	46345355	-0.1905
TCGA-78-7153-01A	1	46347595	47180445	-0.0617
TCGA-78-7153-01A	1	47187626	65491413	-0.2321
TCGA-78-7153-01A	1	65491458	66084420	-0.0664
TCGA-78-7153-01A	1	66085226	73664608	-0.2323
TCGA-78-7153-01A	1	73664986	73671310	-1.534
TCGA-78-7153-01A	1	73673422	78489576	-0.2313
TCGA-78-7153-01A	1	78492055	78493178	-2.8004
TCGA-78-7153-01A	1	78493263	103255860	-0.2288
TCGA-78-7153-01A	1	103256871	104563876	-0.1135
TCGA-78-7153-01A	1	104563975	119984738	-0.2332
TCGA-78-7153-01A	1	119984772	186055511	0.3314
TCGA-78-7153-01A	1	186055873	200790806	0.3534
TCGA-78-7153-01A	1	200793746	235928641	0.3327
TCGA-78-7153-01A	1	235929546	243197166	0.2333
TCGA-78-7153-01A	1	243216040	243858479	0.3236
TCGA-78-7153-01A	1	243860365	245659597	0.2192
TCGA-78-7153-01A	1	245663056	247650984	0.3248
TCGA-78-7153-01A	2	480597	20110907	-0.1239
TCGA-78-7153-01A	2	20110942	20116445	-1.2722
TCGA-78-7153-01A	2	20119224	23745732	-0.1366
TCGA-78-7153-01A	2	23746504	97043979	-0.106
TCGA-78-7153-01A	2	97046705	98690041	0.045
TCGA-78-7153-01A	2	98692382	123123640	-0.1151
TCGA-78-7153-01A	2	123126362	123133483	-1.4709
TCGA-78-7153-01A	2	123135123	149779712	-0.1168
TCGA-78-7153-01A	2	149781830	150758639	0.0381
TCGA-78-7153-01A	2	150759336	152415934	-0.1035
TCGA-78-7153-01A	2	152416705	152417392	-1.3207
TCGA-78-7153-01A	2	152421482	165404280	-0.1098
TCGA-78-7153-01A	2	165404503	165602100	0.0394
TCGA-78-7153-01A	2	165603969	172037356	-0.105
TCGA-78-7153-01A	2	172037769	172043340	-1.4384
TCGA-78-7153-01A	2	172044021	176430031	-0.1007
TCGA-78-7153-01A	2	176430044	177391993	0.045
TCGA-78-7153-01A	2	177395746	214699599	-0.1092
TCGA-78-7153-01A	2	214699792	214699860	-1.8545
TCGA-78-7153-01A	2	214700252	241537572	-0.1184
TCGA-78-7153-01A	3	2170634	4546412	0.0328
TCGA-78-7153-01A	3	4546530	11180912	-0.131
TCGA-78-7153-01A	3	11182734	15431410	0.0202
TCGA-78-7153-01A	3	15433372	28620112	-0.1131
TCGA-78-7153-01A	3	28628062	42594649	0.0276
TCGA-78-7153-01A	3	42594739	47797207	-0.1016
TCGA-78-7153-01A	3	47797288	52401918	0.0365
TCGA-78-7153-01A	3	52402408	63370661	-0.1207
TCGA-78-7153-01A	3	63375820	72402305	0.0233
TCGA-78-7153-01A	3	72403302	82348461	-0.1138
TCGA-78-7153-01A	3	82352716	82706841	0.0374
TCGA-78-7153-01A	3	82707026	82709592	-1.3871
TCGA-78-7153-01A	3	82712909	100439467	0.0294
TCGA-78-7153-01A	3	100445793	123432315	-0.1107
TCGA-78-7153-01A	3	123434050	137568595	0.0176
TCGA-78-7153-01A	3	137568982	148266841	-0.1272
TCGA-78-7153-01A	3	148268082	151784741	0.0211
TCGA-78-7153-01A	3	151790048	151792254	0.9811
TCGA-78-7153-01A	3	151837466	154509098	0.0298
TCGA-78-7153-01A	3	154510096	161512633	-0.1131
TCGA-78-7153-01A	3	161530538	163576728	0.0345
TCGA-78-7153-01A	3	163577898	165304048	-0.1346
TCGA-78-7153-01A	3	165304486	172050857	0.0231
TCGA-78-7153-01A	3	172058108	179348367	-0.1194
TCGA-78-7153-01A	3	179349385	184909121	0.0254
TCGA-78-7153-01A	3	184912258	197812401	-0.1263
TCGA-78-7153-01A	4	1059384	17697158	0.1007
TCGA-78-7153-01A	4	17697557	20542169	0.0364
TCGA-78-7153-01A	4	20542430	24274916	-0.0836
TCGA-78-7153-01A	4	24276238	42633192	0.1145
TCGA-78-7153-01A	4	42634611	43632950	-0.0839
TCGA-78-7153-01A	4	43636533	43645636	-0.6625
TCGA-78-7153-01A	4	43648139	48067890	-0.0713
TCGA-78-7153-01A	4	51832470	65827469	0.0268
TCGA-78-7153-01A	4	65827934	93541206	-0.071
TCGA-78-7153-01A	4	93549668	180535451	0.0276
TCGA-78-7153-01A	4	180536246	187842528	-0.0954
TCGA-78-7153-01A	5	913983	17085931	0.1261
TCGA-78-7153-01A	5	17087250	167596996	0.1507
TCGA-78-7153-01A	5	167597414	180934240	0.1368
TCGA-78-7153-01A	6	1011760	61603245	-0.2409
TCGA-78-7153-01A	6	61607085	101337657	-0.4191
TCGA-78-7153-01A	6	101341710	101595078	-0.2373
TCGA-78-7153-01A	6	101595411	104306771	-0.4153
TCGA-78-7153-01A	6	104306959	104923404	-0.22
TCGA-78-7153-01A	6	104926731	105316393	-0.428
TCGA-78-7153-01A	6	105317099	106251083	-0.2388
TCGA-78-7153-01A	6	106252553	110568272	-0.4204
TCGA-78-7153-01A	6	110575827	110967329	-0.2011
TCGA-78-7153-01A	6	110972371	111219169	-0.3669
TCGA-78-7153-01A	6	111222209	112117487	-0.2298
TCGA-78-7153-01A	6	112119931	114216286	-0.4425
TCGA-78-7153-01A	6	114217819	115875075	-0.2188
TCGA-78-7153-01A	6	115875276	121442860	-0.4076
TCGA-78-7153-01A	6	121451837	123612580	-0.2288
TCGA-78-7153-01A	6	123615838	126388307	-0.4386
TCGA-78-7153-01A	6	126398081	127279485	-0.2497
TCGA-78-7153-01A	6	127280572	131146062	-0.4315
TCGA-78-7153-01A	6	131148321	132017061	-0.2554
TCGA-78-7153-01A	6	132017930	132023365	-0.9012
TCGA-78-7153-01A	6	132023923	133484429	-0.2552
TCGA-78-7153-01A	6	133484696	137181086	-0.4261
TCGA-78-7153-01A	6	137182224	137182318	-1.6391
TCGA-78-7153-01A	6	137182391	137218470	-0.4296
TCGA-78-7153-01A	6	137220093	138030741	-0.2275
TCGA-78-7153-01A	6	138031431	138690129	-0.4302
TCGA-78-7153-01A	6	138694181	144895740	-0.2377
TCGA-78-7153-01A	6	144896312	145645169	-0.4196
TCGA-78-7153-01A	6	145645950	149289660	-0.2436
TCGA-78-7153-01A	6	149290096	149775818	-0.3599
TCGA-78-7153-01A	6	149777401	150126724	-0.2724
TCGA-78-7153-01A	6	150128815	150978660	-0.4639
TCGA-78-7153-01A	6	150980815	159204849	-0.2512
TCGA-78-7153-01A	6	159205711	166739880	-0.4472
TCGA-78-7153-01A	6	166740983	166937632	-0.2502
TCGA-78-7153-01A	6	166937923	167041482	-0.4729
TCGA-78-7153-01A	6	167041651	170596889	-0.2695
TCGA-78-7153-01A	7	664936	158592540	0.0261
TCGA-78-7153-01A	8	667625	683110	0.3543
TCGA-78-7153-01A	8	683123	1944676	0.2123
TCGA-78-7153-01A	8	1945975	38147775	-0.4391
TCGA-78-7153-01A	8	38148460	47889485	0.1105
TCGA-78-7153-01A	8	47890318	55077310	-0.4375
TCGA-78-7153-01A	8	55079920	55106890	0.1532
TCGA-78-7153-01A	8	55109429	55110527	-0.7315
TCGA-78-7153-01A	8	55112855	55170215	0.1281
TCGA-78-7153-01A	8	55170264	58120833	-0.4528
TCGA-78-7153-01A	8	58125596	60872685	1.7139
TCGA-78-7153-01A	8	60872699	61188092	1.5506
TCGA-78-7153-01A	8	61188576	61309277	1.6474
TCGA-78-7153-01A	8	61311782	61354211	2.0359
TCGA-78-7153-01A	8	61355674	61786370	1.6311
TCGA-78-7153-01A	8	61787523	61791187	0.9933
TCGA-78-7153-01A	8	61792320	61919727	1.6731
TCGA-78-7153-01A	8	61923742	63730056	-0.4516
TCGA-78-7153-01A	8	63738428	63742114	2.321
TCGA-78-7153-01A	8	63746558	65208817	1.6276
TCGA-78-7153-01A	8	65209439	66574693	1.9185
TCGA-78-7153-01A	8	66580106	67525355	2.1178
TCGA-78-7153-01A	8	67525585	68424549	2.4679
TCGA-78-7153-01A	8	68429864	70040504	2.1846
TCGA-78-7153-01A	8	70041692	70042599	0.6405
TCGA-78-7153-01A	8	70048926	70049279	2.1799
TCGA-78-7153-01A	8	70050863	70051137	0.6025
TCGA-78-7153-01A	8	70051197	70249042	2.2744
TCGA-78-7153-01A	8	70255759	71573505	-0.4282
TCGA-78-7153-01A	8	71577457	71932860	2.0898
TCGA-78-7153-01A	8	71942536	73511742	1.8429
TCGA-78-7153-01A	8	73518790	75706475	2.0495
TCGA-78-7153-01A	8	75707520	79831035	-0.4405
TCGA-78-7153-01A	8	79831782	80605224	1.825
TCGA-78-7153-01A	8	80607569	81789187	1.5202
