sample	Chrom	Start	End	value
TCGA-44-2668-01A	6	138468398	141745094	-0.2474
TCGA-44-2668-01A	6	141753829	141813607	-1.4642
TCGA-44-2668-01A	6	141821317	149215100	-0.2477
TCGA-44-2668-01A	6	149215787	170596889	-0.0847
TCGA-44-2668-01A	7	664936	77608956	-0.0237
TCGA-44-2668-01A	7	77610139	77766087	0.2422
TCGA-44-2668-01A	7	77772331	158592540	-0.0246
TCGA-44-2668-01A	8	667625	40480424	-0.2501
TCGA-44-2668-01A	8	40480593	42890734	-9e-04
TCGA-44-2668-01A	8	42891907	46558953	-0.2364
TCGA-44-2668-01A	8	46560145	79957495	0.1423
TCGA-44-2668-01A	8	79962768	106833670	0.3297
TCGA-44-2668-01A	8	106833794	115340808	0.2966
TCGA-44-2668-01A	8	115347355	134950408	0.3481
TCGA-44-2668-01A	8	134952728	137600925	0.29
TCGA-44-2668-01A	8	137601287	144182542	0.3525
TCGA-44-2668-01A	9	789794	9070768	-0.2489
TCGA-44-2668-01A	9	9074947	9505609	-0.5715
TCGA-44-2668-01A	9	9511247	24689216	-0.2309
TCGA-44-2668-01A	9	24692116	25398071	0.0413
TCGA-44-2668-01A	9	25404818	30935527	-0.252
TCGA-44-2668-01A	9	30935941	31381382	-0.0446
TCGA-44-2668-01A	9	31381461	31628477	-0.2572
TCGA-44-2668-01A	9	31628929	31757726	-7e-04
TCGA-44-2668-01A	9	31758167	38452976	0.0646
TCGA-44-2668-01A	9	38453546	38752071	-0.2352
TCGA-44-2668-01A	9	68423153	115072561	-0.0022
TCGA-44-2668-01A	9	115072662	115073652	-1.2089
TCGA-44-2668-01A	9	115074121	115079137	0.0705
TCGA-44-2668-01A	9	115081470	115131813	-0.2451
TCGA-44-2668-01A	9	115134405	115388013	0.0581
TCGA-44-2668-01A	9	115390920	115462020	-0.1174
TCGA-44-2668-01A	9	115466219	116746688	-0.2459
TCGA-44-2668-01A	9	116746997	126837921	0.001
TCGA-44-2668-01A	9	126838723	135017513	-0.2542
TCGA-44-2668-01A	9	135021093	135248141	-0.0121
TCGA-44-2668-01A	9	135472087	136874454	-0.2803
TCGA-44-2668-01A	9	136875283	138044505	0.0094
TCGA-44-2668-01A	10	366509	133411599	-0.0151
TCGA-44-2668-01A	11	456012	106635414	-0.015
TCGA-44-2668-01A	11	106635873	106636471	-1.8906
TCGA-44-2668-01A	11	106640397	117895424	-0.0096
TCGA-44-2668-01A	11	117896141	117940452	0.2182
TCGA-44-2668-01A	11	117942259	118362452	0.3724
TCGA-44-2668-01A	11	118366623	134272740	0.1777
TCGA-44-2668-01A	12	780472	15535089	0.1284
TCGA-44-2668-01A	12	15536484	15536629	-1.9252
TCGA-44-2668-01A	12	15537017	16358912	0.1298
TCGA-44-2668-01A	12	16361157	16932671	0.2125
TCGA-44-2668-01A	12	16933304	18229736	0.2857
TCGA-44-2668-01A	12	18229773	26102151	0.1847
TCGA-44-2668-01A	12	26104334	27128393	0.1341
TCGA-44-2668-01A	12	27128961	27190250	1.4703
TCGA-44-2668-01A	12	27190293	30731158	0.119
TCGA-44-2668-01A	12	30733207	30945759	0.1608
TCGA-44-2668-01A	12	30946406	32652119	0.2584
TCGA-44-2668-01A	12	32657331	57570686	0.1859
TCGA-44-2668-01A	12	57572289	58123217	0.5023
TCGA-44-2668-01A	12	58126692	61763200	0.1567
TCGA-44-2668-01A	12	61763649	132605822	-0.056
TCGA-44-2668-01A	13	18874255	114226675	-0.0173
TCGA-44-2668-01A	14	20033191	105533894	0.1424
TCGA-44-2668-01A	15	23437561	39359272	-0.0225
TCGA-44-2668-01A	15	39359333	88935232	-0.2429
TCGA-44-2668-01A	15	88935910	100862653	-0.0023
TCGA-44-2668-01A	15	100866324	100869219	-2.0273
TCGA-44-2668-01A	15	100870206	101344124	0.0122
TCGA-44-2668-01A	16	603333	31802978	-0.0074
TCGA-44-2668-01A	16	31808844	60299695	0.0647
TCGA-44-2668-01A	16	60300337	65090997	0.019
TCGA-44-2668-01A	16	65093333	89317317	0.0584
TCGA-44-2668-01A	17	1074619	8946983	-0.2079
TCGA-44-2668-01A	17	8947143	11403776	-0.0794
TCGA-44-2668-01A	17	11403878	11404637	-1.5783
TCGA-44-2668-01A	17	11405832	12991489	-0.0822
TCGA-44-2668-01A	17	12992498	12992667	1.3506
TCGA-44-2668-01A	17	12996146	27640923	-0.0735
TCGA-44-2668-01A	17	27641274	27745030	-0.868
TCGA-44-2668-01A	17	27747965	46733528	-0.0738
TCGA-44-2668-01A	17	46733732	75444150	0.1395
TCGA-44-2668-01A	17	75445009	76025223	0.3553
TCGA-44-2668-01A	17	76032299	82613184	0.1372
TCGA-44-2668-01A	17	82613253	82613318	-1.5783
TCGA-44-2668-01A	17	82613629	82959812	0.1852
TCGA-44-2668-01A	18	326691	22580120	-0.0921
TCGA-44-2668-01A	18	22580179	25338044	-0.002
TCGA-44-2668-01A	18	25338163	25339832	-1.3752
TCGA-44-2668-01A	18	25344232	25442513	-0.0221
TCGA-44-2668-01A	18	25444441	45485606	0.179
TCGA-44-2668-01A	18	45488110	46603009	0.2675
TCGA-44-2668-01A	18	46604655	48197672	0.1992
TCGA-44-2668-01A	18	48201062	74503292	-0.247
TCGA-44-2668-01A	18	74507273	75366538	-0.1382
TCGA-44-2668-01A	18	75367542	79349796	-0.2585
TCGA-44-2668-01A	19	283868	16190302	-0.0147
TCGA-44-2668-01A	19	16190733	16192204	-2.6605
TCGA-44-2668-01A	19	16196014	41224347	8e-04
TCGA-44-2668-01A	19	41224981	43459491	-0.2244
TCGA-44-2668-01A	19	43459713	44592553	-0.0094
TCGA-44-2668-01A	19	44595209	45167265	0.2357
TCGA-44-2668-01A	19	45177876	57542760	-0.2433
TCGA-44-2668-01A	19	57544282	58046061	0.0024
TCGA-44-2668-01A	19	58047069	58370362	-0.2412
TCGA-44-2668-01A	20	472817	2276432	-0.0143
TCGA-44-2668-01A	20	2277588	18994835	-0.2544
TCGA-44-2668-01A	20	18995355	24897060	-0.0107
TCGA-44-2668-01A	20	24899779	31258478	-0.2418
TCGA-44-2668-01A	20	31258500	32084806	0.411
TCGA-44-2668-01A	20	32085033	38649926	-0.0114
TCGA-44-2668-01A	20	38651324	40107414	-0.2579
TCGA-44-2668-01A	20	40108224	46979118	-0.0045
TCGA-44-2668-01A	20	46979925	54575173	0.1439
TCGA-44-2668-01A	20	54575372	61636279	-0.0743
TCGA-44-2668-01A	20	61637438	61639145	-1.9456
TCGA-44-2668-01A	20	61643148	63588502	-0.0491
TCGA-44-2668-01A	21	13974127	46262057	-0.0796
TCGA-44-2668-01A	22	16934932	36412940	-0.0652
TCGA-44-2668-01A	22	36415774	36851809	0.1142
TCGA-44-2668-01A	22	36851836	47345708	-0.0629
TCGA-44-2668-01A	22	47353491	47356361	-2.6495
TCGA-44-2668-01A	22	47356532	48940621	-0.0897
TCGA-44-2668-01A	X	3236359	84201969	0.0046
TCGA-44-2668-01A	X	84202340	84660828	0.6453
TCGA-44-2668-01A	X	84661010	111943889	-0.0083
TCGA-44-2668-01A	X	111944361	111948809	-5.145
TCGA-44-2668-01A	X	111949007	116531591	-0.0363
TCGA-44-2668-01A	X	116531879	116531908	-5.6552
TCGA-44-2668-01A	X	116533474	155677414	0.0059
TCGA-44-2668-01A	1	3301765	27372958	-0.1233
TCGA-44-2668-01A	1	27376554	45745522	-0.0628
TCGA-44-2668-01A	1	45746977	45880691	-0.1664
TCGA-44-2668-01A	1	45881108	47453336	0.0965
TCGA-44-2668-01A	1	47454093	52568409	0.0321
TCGA-44-2668-01A	1	52572666	60077773	0.08
TCGA-44-2668-01A	1	60078746	66970709	-0.0874
TCGA-44-2668-01A	1	66971360	67525427	0.0346
TCGA-44-2668-01A	1	67526399	67527394	-0.8466
TCGA-44-2668-01A	1	67528099	68234486	0.0549
TCGA-44-2668-01A	1	68235861	113008291	-0.1119
TCGA-44-2668-01A	1	113008600	117318619	-0.3892
TCGA-44-2668-01A	1	117320568	119287671	-0.2944
TCGA-44-2668-01A	1	119288031	119519936	-0.0222
TCGA-44-2668-01A	1	119520310	119525474	1.0082
TCGA-44-2668-01A	1	119526175	119979137	-0.0447
TCGA-44-2668-01A	1	119979978	150828700	0.2223
TCGA-44-2668-01A	1	150838785	151872174	0.322
TCGA-44-2668-01A	1	151872713	154857098	0.2448
TCGA-44-2668-01A	1	154859775	155315261	0.4461
TCGA-44-2668-01A	1	155317731	158095744	0.2425
TCGA-44-2668-01A	1	158097044	158097257	-0.872
TCGA-44-2668-01A	1	158098554	159797330	0.2183
TCGA-44-2668-01A	1	159799945	162555090	0.2707
TCGA-44-2668-01A	1	162555148	176540105	0.2271
TCGA-44-2668-01A	1	176540873	176540952	-1.298
TCGA-44-2668-01A	1	176541594	183862652	0.2471
TCGA-44-2668-01A	1	183862724	199170343	0.2102
TCGA-44-2668-01A	1	199172123	210280578	0.2518
TCGA-44-2668-01A	1	210280593	244205974	0.2272
TCGA-44-2668-01A	1	244206796	247650984	0.2496
TCGA-44-2668-01A	2	480597	50401417	-0.0378
TCGA-44-2668-01A	2	50407147	88806398	-0.0124
TCGA-44-2668-01A	2	88806973	88831554	-0.1282
TCGA-44-2668-01A	2	94675825	94885305	0.1889
TCGA-44-2668-01A	2	94885729	96941918	0.3033
TCGA-44-2668-01A	2	96945193	120202711	0.2273
TCGA-44-2668-01A	2	120203445	120873809	0.3208
TCGA-44-2668-01A	2	120874879	130894408	0.2223
TCGA-44-2668-01A	2	130894942	131849346	0.1274
TCGA-44-2668-01A	2	131852712	133991186	0.2167
TCGA-44-2668-01A	2	133997658	145519467	0.0514
TCGA-44-2668-01A	2	145523287	145886903	0.1842
TCGA-44-2668-01A	2	145887093	208129321	0.0571
TCGA-44-2668-01A	2	208129973	208130702	-1.4304
TCGA-44-2668-01A	2	208131020	241537572	0.0589
TCGA-44-2668-01A	3	2170634	9720911	-0.2531
TCGA-44-2668-01A	3	9725983	9970342	0.0838
TCGA-44-2668-01A	3	9983246	24945776	-0.2514
TCGA-44-2668-01A	3	24947447	24949139	-2.4623
TCGA-44-2668-01A	3	24950202	89768352	-0.2465
TCGA-44-2668-01A	3	89772513	98422140	0.1511
TCGA-44-2668-01A	3	98422242	98426832	-0.8261
TCGA-44-2668-01A	3	98429511	102924339	0.1603
TCGA-44-2668-01A	3	102926066	118779288	0.1397
TCGA-44-2668-01A	3	118779409	135141980	0.1675
TCGA-44-2668-01A	3	135149091	197812401	0.3369
TCGA-44-2668-01A	4	1059384	2393570	-0.0196
TCGA-44-2668-01A	4	2394566	11661652	0.0157
TCGA-44-2668-01A	4	11661667	118322125	-0.0142
TCGA-44-2668-01A	4	118324233	118324458	-1.2025
TCGA-44-2668-01A	4	118326320	130829486	-0.0262
TCGA-44-2668-01A	4	130829799	130830117	1.8495
TCGA-44-2668-01A	4	130830245	148450114	-0.0296
TCGA-44-2668-01A	4	148452206	148452236	-1.2329
TCGA-44-2668-01A	4	148454025	159026799	-0.023
TCGA-44-2668-01A	4	159027028	159027191	-1.3832
TCGA-44-2668-01A	4	159034503	170080508	-0.0186
TCGA-44-2668-01A	4	170100520	171446049	-0.2736
TCGA-44-2668-01A	4	171446130	171768739	-0.0711
TCGA-44-2668-01A	4	171769370	180152653	-0.2688
TCGA-44-2668-01A	4	180153648	180404799	-0.0097
TCGA-44-2668-01A	4	180405319	180450485	-0.3143
TCGA-44-2668-01A	4	180458446	187842528	-0.0187
TCGA-44-2668-01A	5	913983	6310987	0.3414
TCGA-44-2668-01A	5	6311783	6312137	-0.7576
TCGA-44-2668-01A	5	6312636	13850199	0.3528
TCGA-44-2668-01A	5	13850907	14281806	0.4652
TCGA-44-2668-01A	5	14282964	17361113	0.3617
TCGA-44-2668-01A	5	17361799	31047619	0.318
TCGA-44-2668-01A	5	31048909	50865690	0.3547
TCGA-44-2668-01A	5	50865708	141984979	-0.0296
TCGA-44-2668-01A	5	141986582	142263185	0.2139
TCGA-44-2668-01A	5	142263307	180934240	-0.0295
TCGA-44-2668-01A	6	1011760	3799999	-0.0131
TCGA-44-2668-01A	6	3801581	3802003	-1.5107
TCGA-44-2668-01A	6	3803092	30574075	-0.019
TCGA-44-2668-01A	6	30593947	30796464	0.2253
TCGA-44-2668-01A	6	30796643	30821831	-0.4518
TCGA-44-2668-01A	6	30821917	30992490	0.2144
TCGA-44-2668-01A	6	30994149	50925015	-0.0033
TCGA-44-2668-01A	6	50925538	50925578	1.6545
TCGA-44-2668-01A	6	50931560	73728925	-0.0135
TCGA-44-2668-01A	6	73730791	75618135	-0.2532
TCGA-44-2668-01A	6	75618729	75744670	0.0567
TCGA-44-2668-01A	6	75745296	90377584	-0.2533
TCGA-44-2668-01A	6	90378356	90555799	0.0137
TCGA-44-2668-01A	6	90559791	141745094	-0.2665
TCGA-44-2668-01A	6	141753178	141813607	-1.5919
TCGA-44-2668-01A	6	141821317	149236753	-0.2741
TCGA-44-2668-01A	6	149237488	170596889	-0.095
TCGA-44-2668-01A	7	664936	158592540	-0.0257
TCGA-44-2668-01A	8	667625	4071646	-0.2789
TCGA-44-2668-01A	8	4072273	4088316	-1.9229
TCGA-44-2668-01A	8	4088664	40485473	-0.2606
TCGA-44-2668-01A	8	40485847	42958138	-0.0103
TCGA-44-2668-01A	8	42961546	43078229	-0.282
TCGA-44-2668-01A	8	43080575	79955124	0.1508
TCGA-44-2668-01A	8	79957261	108534752	0.3471
TCGA-44-2668-01A	8	108534811	115063312	0.3128
TCGA-44-2668-01A	8	115064188	128098699	0.3523
TCGA-44-2668-01A	8	128098790	128277310	0.5319
TCGA-44-2668-01A	8	128283240	134916777	0.3631
TCGA-44-2668-01A	8	134918225	138474210	0.3101
TCGA-44-2668-01A	8	138474629	144182542	0.3711
TCGA-44-2668-01A	9	789794	5645532	-0.2569
TCGA-44-2668-01A	9	5650457	5797714	0.0209
TCGA-44-2668-01A	9	5798136	9070768	-0.2571
TCGA-44-2668-01A	9	9074947	9522402	-0.593
TCGA-44-2668-01A	9	9525866	24684865	-0.2589
TCGA-44-2668-01A	9	24689216	25395937	0.0325
TCGA-44-2668-01A	9	25398071	30927380	-0.2647
TCGA-44-2668-01A	9	30929762	31381318	-0.0077
TCGA-44-2668-01A	9	31381382	31629684	-0.2806
TCGA-44-2668-01A	9	31629705	31679896	-0.0046
TCGA-44-2668-01A	9	31680707	38448042	0.0674
TCGA-44-2668-01A	9	38449913	38752071	-0.2318
TCGA-44-2668-01A	9	68423153	115452270	-0.0101
TCGA-44-2668-01A	9	115456705	116743931	-0.2606
TCGA-44-2668-01A	9	116746516	126918276	2e-04
TCGA-44-2668-01A	9	126920504	135023622	-0.2621
TCGA-44-2668-01A	9	135025703	135248141	0.0345
TCGA-44-2668-01A	9	135418642	136811159	-0.2443
TCGA-44-2668-01A	9	136862025	138044505	0.0057
TCGA-44-2668-01A	10	366509	17979047	-0.0153
TCGA-44-2668-01A	10	17979282	17981793	-1.965
TCGA-44-2668-01A	10	17982598	133411599	-0.0149
TCGA-44-2668-01A	11	456012	10351412	-0.008
TCGA-44-2668-01A	11	10351691	10353029	1.1259
TCGA-44-2668-01A	11	10354873	117888750	-0.0138
TCGA-44-2668-01A	11	117891939	117906884	0.2166
TCGA-44-2668-01A	11	117911366	118359549	0.3882
TCGA-44-2668-01A	11	118359577	134272740	0.1793
TCGA-44-2668-01A	12	780472	11203172	0.1401
TCGA-44-2668-01A	12	11204130	11512880	0.3312
TCGA-44-2668-01A	12	11514090	16356911	0.1423
TCGA-44-2668-01A	12	16358912	17031796	0.2254
TCGA-44-2668-01A	12	17032215	18229652	0.2866
TCGA-44-2668-01A	12	18229664	18235013	0.2003
TCGA-44-2668-01A	12	18235017	18235501	-0.2907
TCGA-44-2668-01A	12	18235607	18801772	0.1981
TCGA-44-2668-01A	12	18803483	18806409	-0.8742
TCGA-44-2668-01A	12	18806749	26138816	0.1922
TCGA-44-2668-01A	12	26142348	30952336	0.1174
TCGA-44-2668-01A	12	30952506	39172995	0.2416
TCGA-44-2668-01A	12	39183635	57572289	0.1903
TCGA-44-2668-01A	12	57574932	58123217	0.5266
TCGA-44-2668-01A	12	58126692	61759982	0.1623
TCGA-44-2668-01A	12	61762822	94163918	-0.0596
TCGA-44-2668-01A	12	94165471	94166233	-1.4141
TCGA-44-2668-01A	12	94168572	132605822	-0.0631
TCGA-44-2668-01A	13	18874255	20028588	-0.0171
TCGA-44-2668-01A	13	20028601	20222664	0.2049
TCGA-44-2668-01A	13	20536973	53023989	-0.0169
TCGA-44-2668-01A	13	53024405	92955850	-0.0344
TCGA-44-2668-01A	13	92958336	114226675	-0.0183
TCGA-44-2668-01A	14	20033191	33373688	0.1645
TCGA-44-2668-01A	14	33374150	33374194	-1.198
TCGA-44-2668-01A	14	33374797	40171010	0.1732
TCGA-44-2668-01A	14	40176129	99559743	0.1408
TCGA-44-2668-01A	14	99561643	105533894	0.1651
TCGA-44-2668-01A	15	23437561	39399313	-0.0263
TCGA-44-2668-01A	15	39399860	88913541	-0.261
TCGA-44-2668-01A	15	88914052	101344124	-0.0019
TCGA-44-2668-01A	16	603333	31759402	-0.0098
TCGA-44-2668-01A	16	31760687	59971189	0.0624
TCGA-44-2668-01A	16	59973629	65255830	0.0197
TCGA-44-2668-01A	16	65258236	65895244	0.0757
TCGA-44-2668-01A	16	65895540	65897000	-1.601
TCGA-44-2668-01A	16	65898430	89317317	0.0589
TCGA-44-2668-01A	17	1074619	1368632	-0.2965
TCGA-44-2668-01A	17	1373830	7399918	-0.1958
TCGA-44-2668-01A	17	7401389	8946983	-0.2747
TCGA-44-2668-01A	17	8947143	27637753	-0.0788
TCGA-44-2668-01A	17	27640577	27745030	-0.9645
TCGA-44-2668-01A	17	27747965	46741267	-0.0794
TCGA-44-2668-01A	17	46741531	75478781	0.1438
TCGA-44-2668-01A	17	75479142	75923803	0.3891
TCGA-44-2668-01A	17	75928005	82613629	0.1467
TCGA-44-2668-01A	17	82613819	82614057	1.5755
TCGA-44-2668-01A	17	82616656	82959812	0.1683
TCGA-44-2668-01A	18	326691	14660483	-0.1009
TCGA-44-2668-01A	18	14661644	21109786	0.4707
TCGA-44-2668-01A	18	21114061	25442513	0.0045
TCGA-44-2668-01A	18	25444441	26505268	0.1972
TCGA-44-2668-01A	18	26509913	26511459	1.3765
TCGA-44-2668-01A	18	26513444	35242418	0.1801
TCGA-44-2668-01A	18	35242695	37808520	0.2267
TCGA-44-2668-01A	18	37809569	45418580	0.1778
TCGA-44-2668-01A	18	45419011	46698910	0.2542
TCGA-44-2668-01A	18	46702301	48197233	0.1993
TCGA-44-2668-01A	18	48197672	53918005	-0.2557
TCGA-44-2668-01A	18	53919828	53922048	-1.8025
TCGA-44-2668-01A	18	53922215	74396646	-0.2604
TCGA-44-2668-01A	18	74396721	75611644	-0.18
TCGA-44-2668-01A	18	75611861	79349796	-0.2705
TCGA-44-2668-01A	19	283868	713556	-0.0033
TCGA-44-2668-01A	19	715430	1228278	0.1682
TCGA-44-2668-01A	19	1271275	36642474	-0.0083
TCGA-44-2668-01A	19	36643166	36643309	1.0476
TCGA-44-2668-01A	19	36643835	41164057	0.0011
TCGA-44-2668-01A	19	41171066	42712819	-0.2561
TCGA-44-2668-01A	19	43458545	44607252	4e-04
TCGA-44-2668-01A	19	44607374	45167265	0.2459
TCGA-44-2668-01A	19	45177876	57458825	-0.2511
TCGA-44-2668-01A	19	57459443	58045593	-0.0306
TCGA-44-2668-01A	19	58046061	58370362	-0.2685
TCGA-44-2668-01A	20	472817	2271759	-0.0065
TCGA-44-2668-01A	20	2272493	18994835	-0.2649
TCGA-44-2668-01A	20	18995355	24955083	-0.007
TCGA-44-2668-01A	20	24957523	26217295	-0.2357
TCGA-44-2668-01A	20	31247668	32116126	0.4159
TCGA-44-2668-01A	20	32125762	38616914	0.0045
TCGA-44-2668-01A	20	38618848	40154306	-0.2697
TCGA-44-2668-01A	20	40155615	46982284	-0.0053
TCGA-44-2668-01A	20	46982660	54585413	0.1578
TCGA-44-2668-01A	20	54586539	63588502	-0.071
TCGA-44-2668-01A	21	13974127	18291796	-0.0796
TCGA-44-2668-01A	21	18292766	24763407	-0.1099
TCGA-44-2668-01A	21	24764717	24766157	-1.5713
TCGA-44-2668-01A	21	24768248	31292358	-0.1024
TCGA-44-2668-01A	21	31295137	46262057	-0.0712
TCGA-44-2668-01A	22	16934932	23512524	-0.0713
TCGA-44-2668-01A	22	23512777	24267054	0.0516
TCGA-44-2668-01A	22	24270031	35064657	-0.0696
TCGA-44-2668-01A	22	35064764	35065345	-1.6305
TCGA-44-2668-01A	22	35065390	36415774	-0.0547
TCGA-44-2668-01A	22	36422728	36856576	0.121
TCGA-44-2668-01A	22	36859811	48940621	-0.065
TCGA-44-2668-01A	X	3236359	84136892	-0.008
TCGA-44-2668-01A	X	84151618	85369470	0.5992
TCGA-44-2668-01A	X	85371833	155677414	-0.0076
TCGA-44-2668-01A	1	3301765	3990400	-0.1199
TCGA-44-2668-01A	1	3994007	3995220	-2.1263
TCGA-44-2668-01A	1	3996823	25919723	-0.1321
TCGA-44-2668-01A	1	25919915	45874186	-0.0731
TCGA-44-2668-01A	1	45878365	47251566	0.109
TCGA-44-2668-01A	1	47251612	53011528	0.0197
TCGA-44-2668-01A	1	53014871	60071096	0.0829
TCGA-44-2668-01A	1	60071491	62730607	-0.0975
TCGA-44-2668-01A	1	62735906	62736086	-1.8687
TCGA-44-2668-01A	1	62736354	66886381	-0.0953
TCGA-44-2668-01A	1	66887277	68205194	0.0366
TCGA-44-2668-01A	1	68205442	113008600	-0.1155
TCGA-44-2668-01A	1	113012167	115075432	-0.3998
TCGA-44-2668-01A	1	115076255	115078118	-2.7892
TCGA-44-2668-01A	1	115078460	117341391	-0.413
TCGA-44-2668-01A	1	117341433	119264105	-0.2989
TCGA-44-2668-01A	1	119267783	149906351	-0.037
TCGA-44-2668-01A	1	149907993	150705243	0.2436
TCGA-44-2668-01A	1	150705581	154849733	0.2966
TCGA-44-2668-01A	1	154850041	155313634	0.4539
TCGA-44-2668-01A	1	155315261	157154096	0.2925
TCGA-44-2668-01A	1	157157224	247650984	0.2478
TCGA-44-2668-01A	2	480597	52022162	-0.0423
TCGA-44-2668-01A	2	52022604	94713720	-0.0133
TCGA-44-2668-01A	2	94714804	134029202	0.2481
TCGA-44-2668-01A	2	134030106	145529861	0.0507
TCGA-44-2668-01A	2	145530002	145900111	0.2273
TCGA-44-2668-01A	2	145900182	241537572	0.0667
TCGA-44-2668-01A	3	2170634	9718673	-0.2648
TCGA-44-2668-01A	3	9720605	9983246	0.0607
TCGA-44-2668-01A	3	9990575	89080854	-0.2623
TCGA-44-2668-01A	3	89081192	89081344	-3.3921
TCGA-44-2668-01A	3	89085797	89768352	-0.2473
TCGA-44-2668-01A	3	89772513	89773066	0.7742
TCGA-44-2668-01A	3	89773391	135149091	0.1654
TCGA-44-2668-01A	3	135149110	197812401	0.3608
TCGA-44-2668-01A	4	1059384	170105841	-0.0162
TCGA-44-2668-01A	4	170106553	171446236	-0.2906
TCGA-44-2668-01A	4	171446389	171819555	-0.0943
TCGA-44-2668-01A	4	171819583	177149011	-0.2746
TCGA-44-2668-01A	4	177154076	177154703	1.4942
TCGA-44-2668-01A	4	177155556	180151932	-0.2838
TCGA-44-2668-01A	4	180152653	187842528	-0.0229
TCGA-44-2668-01A	5	913983	13849119	0.3718
TCGA-44-2668-01A	5	13849649	14387181	0.4792
TCGA-44-2668-01A	5	14387341	32968614	0.3661
TCGA-44-2668-01A	5	32968701	32971586	-1.1068
TCGA-44-2668-01A	5	32973005	50856633	0.3745
TCGA-44-2668-01A	5	50865690	98753881	-0.0273
TCGA-44-2668-01A	5	98755278	98760265	-2.344
TCGA-44-2668-01A	5	98765973	141993800	-0.029
TCGA-44-2668-01A	5	141994196	142259488	0.2195
TCGA-44-2668-01A	5	142263185	180934240	-0.0329
TCGA-44-2668-01A	6	1011760	30559068	-0.0177
TCGA-44-2668-01A	6	30561698	30998505	0.2303
TCGA-44-2668-01A	6	30998527	37043735	9e-04
TCGA-44-2668-01A	6	37044860	37055242	-1.761
TCGA-44-2668-01A	6	37057660	50925015	-0.0036
TCGA-44-2668-01A	6	50925538	50925578	1.7182
TCGA-44-2668-01A	6	50931560	72505926	-0.0155
TCGA-44-2668-01A	6	72518705	72522956	-1.7972
TCGA-44-2668-01A	6	72524445	73724230	0.0014
TCGA-44-2668-01A	6	73725276	75595526	-0.2736
TCGA-44-2668-01A	6	75597034	75746630	-0.0049
TCGA-44-2668-01A	6	75749789	90384723	-0.2686
TCGA-44-2668-01A	6	90388892	90559791	0.0416
